Author,Date,Region,Sentence,translation,Score
Prima catilinaria volg. (red. A),1294,fior.,"la moltitudine de' quali tu ài potuto vedere e riguardare lo studio e poco dinanzi udire le voci, e lle cui mani e lance apena posso ritenere.","**Structure Analysis:**

* The sentence is complex, featuring multiple subordinate clauses.
* The main clause expresses a general observation, while the subordinate clauses provide additional details.


**Key Words:**

* moltitudine (crowd)
* studio (study)
* poco (little)
* udire (to hear)
* mani (hands)
* lance (lances)


**Modern Italian Translation:**

La grande mole di persone che hai visto e studiato è così grande che poco si può ricordare le voci e le mani e le lance che ho visto.",5
T. Alderotti (?),1295,fior.,"udire di belle novelle et odorare di belli fiori, come et quando et quanto si conviene","**Structure:**

* The sentence is an imperative mood, expressing an action that should be done.
* It consists of three verbal phrases: ""udire"" (to speak), ""odorare"" (to smell), and ""si conviene"" (it is convenient).

**Key words:**

* ""belle novelle"" (beautiful stories)
* ""belli fiori"" (beautiful flowers)

**Final version:**

Parla di storie belle e odora i fiori belli quando e come conviene.",5
Filippo da Santa Croce,1323,tosc.,"Il re entrò in uno giardino dietro al suo albergo, quasi come s'egli andasse pensando alla risposta.","**Analysis:**

* The sentence is in the past tense.
* The subject is ""il re"" (the king).
* The action is ""entrò"" (entered).
* The location is ""uno giardino"" (a garden).
* The reason for the action is ""behind al suo albergo"" (behind his hotel).

**Key words:**

* Re (king)
* Giardino (garden)
* Albergo (hotel)

**Final version:**

Il re entrò nel giardino dietro al suo hotel, quasi come pensasse alla risposta.",5
Ceffi,1325,fior.,"Ma io disioso colà dove io non posso col corpo andare, con la mente vi volo","**Structure:**

* The sentence is an independent clause consisting of two phrases.
* The first phrase is a negation: ""Ma io disioso"".
* The second phrase describes the subject's mental state: ""colà dove io non posso col corpo andare, con la mente vi volo"".

**Key Words:**

* ""Disioso"": Discontented, unhappy
* ""Col"": With, along with
* ""Corpo"": Body
* ""Volar"": To fly

**Final Version:**

Ma io sono dispiaciuto qui dove non posso venire di persona, ma la mia mente vola di là.",5
Guido da Pisa,1337,tosc.,Ed ecco di subito tutta questa turba degli uccelli si levò a volo dietro all'aquila,"**Analysis:**

* **Structure:** The sentence is an immediate action sentence, expressing sudden movement.
* **Key words:** Turba (flock), uccelli (birds), levò (rose), volo (flew), dietro (behind), aquila (eagle).


**Translation:**

E voila, di subito, tutto questo gregge degli uccelli si alzò in volo dietro all'aquila.",5
Grazia di Meo,1343,tosc.,Vede anche le ragioni del volo degli uccielli e di tutte le cose sa rendere vero giudicio.,"**Analysis:**

* The sentence is composed of two parts:
    * ""Vede anche le ragioni del volo degli uccielli"": He also sees the reasons for the flight of birds.
    * ""Di tutte le cose sa rendere vero giudicio"": He knows the truth of everything.
* Key words:
    * ""Vede"": He sees
    * ""Razoni"": Reasons
    * ""Volo"": Flight
    * ""Uccielli"": Birds
    * ""Sa"": Knows

**Modern Italian:**

""Lui anche le ragioni del volo degli uccelli e di tutto ciò conosce la vera decisione.""",5
Zanobi da Strada,1361,tosc.,Or ecco quanto per la sua superbia questo uccello volava in alto.,"**Structure Analysis:**

* The sentence is an affirmation of the bird's pride.
* The word ""or"" introduces the sentence and expresses emphasis.
* ""Ecco quanto"" translates to ""indeed"" or ""as much as.""
* The gerund ""volava"" describes the bird's action of flying.

**Key Words:**

* Superbia (pride)
* Uccello (bird)
* Alto (high)

**Final Version:**

""Infatti, tanto per la tua superbia, quel uccello volava in alto.""",5
Bonsignori,1375-77,umbr.-tosc.,"Gorgone, e ho questa proprietà che io volo per l'aire sì come uno ucello"".","**Analysis:**

* **Structure:** Simple sentence with two clauses connected by a conjunction.
* **Key words:** Gorgone (a grotesque creature in Greek mythology), vola (to fly).


**Modern Italian translation:**

""La Gorgone dice che vola per l'aria come un uccello.""",5
Bono Giamboni,1292,fior.,"quando nella matricola si scrivono giurano per Dio, e per Cristo, e per lo Spirito Santo","**Structure Analysis:**

* The sentence consists of a single clause.
* The subject is implicit.
* The main verb is ""scrivono"" (write).
* The objects are ""giurano"" (swear), ""Dio"" (God), ""Cristo"" (Christ), and ""lo Spirito Santo"" (the Holy Spirit).


**Key Words:**

* Giurano (swear)
* Dio (God)
* Cristo (Christ)
* Spirito Santo (Holy Spirit)


**Final Version:**

Quando nella matricola si scrivono giurano a Dio, a Cristo e allo Spirito Santo.",5
Bono Giamboni,1292,fior.,"per necessitade i' ridico ke, secondo il comandamento tuo, padre santo Agostino, le battaglie già state nel mondo [..]","**Structure Analysis:**

* The sentence is an indirect command addressed to ""padre santo Agostino.""
* The subject is ""i' ridico ke"" (the troops).
* The main verb is ""le battaglie già state nel mondo"" (already fought battles in the world).

**Key Words:**

* ""necessitade"" - necessity
* ""rico"" - troops
* ""comandamento"" - command
* ""battaglie"" - battles

**Modern Italian Version:**

Per necessità, i miei soldati, come comandato, caro padre sant'Agostino, hanno già combattuto numerose battaglie nel mondo.",5
Brunetto Latini,1294,fior.,"molto di maggiore memoria saranno faccendole al re, perciò che nella nostra cittade sempre fue santo e glorioso il nome reale, e sse furono compagni fue il loro nome santissimo;","**Structure Analysis:**

- The sentence is complex, consisting of multiple clauses and participial phrases.
- The syntax follows medieval Italian patterns, with long sentences and frequent use of participles.


**Key Words:**

- **Maggiore:** greater
- **Memoria:** memory
- **Faccendole:** will make
- **Re:** king
- **Cittade:** city
- **Santo:** holy
- **Glorioso:** glorious


**Translated Sentence:**

Molte memoria di maggiore rango saranno fatte al re, perché nel nostro paese il nome reale è sempre stato santo e glorioso, e quando erano compagni era il loro nome santissimo.",5
Cavalca,1308,tosc.,"Non voglio, che insuperbischi per lo santo proposito, e voto della verginità vedendo le sue laudi","**Structure Analysis:**

- The sentence consists of two clauses: 
    - ""Non voglio"" (I don't want)
    - ""che insuperbischi per lo santo proposito e voto della verginità vedendo le sue laudi"" (that you be ignorant of the sacred purpose and vow of virginity seeing your praises).


**Key Words:**

- **Non voglio:** I don't want
- **Imsuperbischi:** Ignorant
- **Santo proposito:** Sacred purpose
- **Voto della verginità:** Vow of virginity
- **Vedendo:** Seeing


**Final Version:**

Non voglio che voi ignorate il sacro scopo e il voto di verginità vedendo le vostre lode.",5
Fatti de' Romani (H+R),1313,fior.,"Santo Agostino fece u· libro ch'avea nome ""Agostino Della Città di Dio"".","**Analysis:**

* The sentence is in the present tense.
* The subject is in the singular, singular verb.
* The object is in the singular.


**Key words:**

* Santo Agostino (Saint Augustine)
* libro (book)
* nome (name)
* Città di Dio (City of God)


**Translation:**

San Agostino fece un libro che aveva nome ""Agostino della Città di Dio"".",5
Cavalca,1330,tosc.,Gregorio. Non udii mai che egli avesse maestro; ma il dono dello Spirito Santo non si può stringere a legge.,"**Structure Analysis:**

- The sentence is an affirmation, beginning with the name of a person (Gregorio) and expressing surprise.
- It consists of two independent clauses: the first denying previous knowledge of Gregorio having a master, and the second claiming the gift of the Holy Spirit transcends human laws.


**Key Words:**

- `Gregorio`: Name of a person
- `udii`: heard
- `mai`: never
- `ma`: but
- `dono`: gift
- `Spirito Santo`: Holy Spirit
- `non si può stringere a legge`: cannot be limited by laws


**Modern Italian Translation:**

Gregorio. Non hai mai ascoltato che nessuno avesse un maestro; ma il dono dello Spirito Santo non può essere limitato da alcuna legge.",5
Brunetto Latini,1260-61,fior.,Verbigrazia: Mercatanti fiorentini passavano in nave per andare oltramare.,"**Structure:**

- The sentence is in the indicative mood.
- It is in the past tense.
- The main verb is ""passavano"" (passed).
- The subjects are ""Mercatanti fiorentini"" (Florence merchants) and ""nave"" (ships).
- The destination is ""oltramare"" (beyond the sea).

**Key words:**

- Mercatanti fiorentini: Florentine merchants
- Nave: Ships
- Oltramare: Beyond the sea


**Final version:**

I mercanti di Firenze passavano in nave per andare oltremare.",5
Bono Giamboni,1292,fior.,"Quando averai nel cavaliere i detti segni veduti non andare a grandezza caendo, perchè nelle battaglie sono più utili i forti che i grandi.","**Analysis:**

* The sentence is structured as follows:
    * Subject: ""Quando averai nel cavaliere i detti segni veduti"" (When you will have in the rider the said signs seen)
    * Verb: ""non andare a grandezza caendo"" (do not go to greatness falling)
    * Reason: ""poiché nelle battaglie sono più utili i forti che i grandi"" (because in battles are more useful the strong than the great)


**Key Words:**

* Cavaliere (rider)
* Detti segni (said signs)
* Grandezza (greatness)
* Forti (strong)
* Grandi (great)

**Final Version:**

Quando avrai nel cavaliere i segni visti, non li lasci andare a una grandezza sproporzionata, perché nelle battaglie i forti sono più utili di quelli che sono grandi.",5
Bono Giamboni,1292,fior.,"e, cosa che anche è più grave, cioè essere preso, o vero fuggire, e suo Comune lasciare vincere.","**Structure Analysis:**

- The sentence consists of four independent clauses connected by conjunctions.
- The main clause is ""e, cosa che anche è più grave, cioè essere preso, o vero fuggire, e suo Comune lasciare vincere.""


**Key Words:**

- e: and
- cosa: thing
- grave: serious
- preso: captured
- fuggire: to flee
- Comune: community
- lasciare: to leave
- vincere: to win


**Final Version:**

È anche più grave essere preso o fuggire e lasciare che il Comune vinca.",5
Filippo da Santa Croce,1323,tosc.,"Sappiate veramente, che se noi non ci fossimo sì affrettati del fuggire, noi saremmo tutti morti.","**Structure Analysis:**

* The sentence is an imperative mood, expressing a strong command.
* It consists of three elements: 
    * **Sappiate**: You know.
    * **Veramente**: Truly.
    * **Che se noi non ci fossimo sì affrettati del fuggire, noi saremmo tutti morti**: If we had not hurried to escape, we would all be dead.


**Key Words:**

* **Sappiate**: You know.
* **Veramente**: Truly.
* **Fuggire**: To escape.
* **Morti**: Dead.

**Modern Italian Translation:**

""Vi è davvero ragione di sapere che se non ci avessimo affrettati a fuggire, saremmo tutti morti.""",5
Deca quarta,1346,fior.,"Tarco cretense che in aiuto era alli nimici avrebbe potuto fuggire, ma la vergogna d'abbandonare li nobilissimi cavalieri della gente achea poco avanti da lui","**Analysis:**

* **Structure:** The sentence is a complex conditional sentence with two clauses: the first expresses the possibility of the treachery's flight, and the second expresses the protagonist's aversion to abandoning the noblest horsemen.
* **Key words:** tarco (traitor), cretense (guilty), nimici (enemies), cavalieri (horsemen), genti (people), achea (ancient).

**Modern Italian:**

Un uomo traditore che era stato del aiuto ai nemici avrebbe potuto fuggire, ma la vergogna di desertedli nobili cavalieri del popolo antico non glielo permetteva.",3
Brunetto Latini,1260-61,fior.,"e l' acconciamento a fare grandissime cose, cioè a ttenere pace et amare Idio e 'l proximo, a ffare cittadi, castella e magioni","**Structure Analysis:**

- The sentence is composed of three clauses separated by commas.
- The first clause states the ambition of doing great things.
- The second clause expresses the need to maintain peace and love for God and others.
- The third clause lists specific actions to be undertaken: building cities, castles, and houses.


**Key Words:**

- **acconciamento:** ambition
- **tendere pace:** to maintain peace
- **amore Idio:** love for God
- **ffare cittadi:** to build cities
- **castella:** castles
- **magioni:** houses


**Final Version:**

L'ambizione di far grandi cose si accompagna alla necessità di mantenere la pace e l'amore verso Dio e i prossimo. Ciò si traduce nell'edificazione di città, Castello e case.",5
Giovanni da San Miniato,1415,tosc.,colui che ancora non sa amare il prossimo come sé medesimo già cominci a temere i giudicii di Dio. ,"**Structure Analysis:**

- The sentence is an inverted sentence structure, with the verb phrase coming after the subject.
- The sentence is composed of three parts:
    - The subject: ""colui che ancora non sa amare il prossimo come sé stesse"" (those who still do not know how to love others as themselves)
    - The linking verb: ""già"" (already)
    - The predicative: ""cominciano a temere i giudicii di Dio"" (begin to fear the judgments of God).


**Key Words:**

- amare (to love)
- prossimo (others)
- temere (to fear)
- giudicii (judgments)
- Dio (God)


**Final Version:**

Chiunque ancora non sa amare i propri non è più libero dai giudici di Dio.",5
Arte Am. Ovid. (B),1310/13,fior.,"L'ucello, poi che hae impaniate le ali, non fugge salvamente, né llo porco salvatico esce bene delle reti ove cade.","**Analysis:**

* **Structure:** The sentence is an independent clause with two propositions connected by a coordinating conjunction.
* **Key words:** Ucello (dove), impaniate (ali), fugge, porco salvatico, reti.


**Translation:**

L'uccello, quando ha impaniate le ali, non fugge più di saltare, né il salvatico porco ne esce bene dalle reti quando cade.",3
Cavalca,1308,tosc.,"Io gli apersi, e quelli fuggitte. E che bisogno è, che lo cuore tuo stia chiuso al tuo sposo Cristo?","**Analysis:**

* **Structure:** The sentence is an indirect statement expressing surprise or disbelief.
* **Key words:** 
    * Io - I
    * apersi - opened
    * quelli - those
    * fuggitte - fled
    * bisogno - need
    * cuore - heart
    * tuo - your
    * stia - be

**Translation:**

""I opened my eyes, and those fled. What need is there for your heart to be closed to your Christ?""",5
Prima catilinaria volg. (red. A),1294,fior.,"E dunque, da che queste cose son così, Catellina, e tu non puoi buonamente qui dimorare, dubiti tu d'andartene in alcuna terra ed usare questa vita fuggendo per li diserti","**Structure:**

- The sentence is an inversion, with the predicate (dubiti tu d'andartene...) coming before the subject (tu).
- It is a complex sentence with a long participial phrase (e tu non puoi buonamente qui dimorare).


**Key words:**

- Catellina (name of a person)
- buona (good)
- andartene (to go away)
- terra (land)
- vita (life)
- diserti (deserts)


**Final version:**

Pertanto, visto che queste cose sono così, Catellina, non puoi rimanere qui a lungo. Dubiti di andarti in qualsiasi terra e vivere la vita fuggendo dai deserti.",5
Chiose a Valerio Massimo (D - L. I-V),1346,tosc.,"Questi due, volendo contra la voglia del senato dimorare ne l'ufficio del tribunato, furono morti da la plebe, incitandola i padri coscritti.","**Structure:**

- The sentence is in the active voice.
- The main verb is ""furono morti"" (were killed).
- The subject is ""Questi due"" (These two).
- The indirect object is ""la plebe"" (the crowd).
- The direct object is ""incitandola i padri coscritti"" (inciting the fathers who were subscribing).

**Key words:**

- ""Questi due"" (These two)
- ""Furono morti"" (Were killed)
- ""La plebe"" (The crowd)
- ""Incitandola i padri coscritti"" (Inciting the fathers who were subscribing)

**Final version:**

Questi due, volendo contra la voglia del Senato dimorare nel tribunato, furono uccisi dalla plebe, inducendo la rabbia dei padri che si sottoscrivevano.",5
Bono Giamboni,1292,fior.,"i giovani, a cui il difendimento delle provincie, e la ventura di tutta la battaglia si commette","**Structure:**

- The sentence is an inversion, with the predicate (a cui il difendimento delle provincie, e la ventura di tutta la battaglia si commette) preceding the subject (i giovani).
- It is a complex sentence, consisting of two independent clauses connected by an and (e).


**Key words:**

- giovani: young people
- difendimento: defense
- provincia: province
- ventura: fortune
- battaglia: battle


**Final version:**

I giovani sono responsabili della difesa delle provincie e della fortuna di tutta la battaglia.",5
Bono Giamboni,1292,fior.,"da' monti de' Romani si feciero nuovi nemici; contra i quali è conbactuto cum diversa ventura: perké nela primaia battaglia, essendo consolo Valerio, MMMD ne moriro de' Romani;","**Structure Analysis:**

* The sentence is in the indicative mood, with a complex structure involving multiple clauses and participles.
* The main clause is ""si feciero nuovi nemici"", which translates to ""he made new enemies"".
* The subsequent clause explains the reason for this action: ""contra i quali è conbactuto cum diversa ventura"", which means ""against those with whom he is entangled in various adventures"".
* The final clause states the consequence of the battle: ""perké nela primaia battaglia, essendo consolo Valerio, MMMD ne moriro de' Romani"", which translates to ""for in the first battle, being consoled by Valerio, MMMD will die of the Romans"".

**Key Words:**

* ""Monti de' Romani"": mountains of Rome
* ""Nuovi nemici"": new enemies
* ""Conbactuto"": entangled
* ""Diversamente"": various
* ""Primaia battaglia"": first battle

**Final Version:**

Ne i Monti di Roma si fece nuovi nemici contro coloro con cui era intrecciato in diverse avventure.",5
Fatti de' Romani (H+R),1313,fior.,"noi iscaciati e dipartiti per debito dela cittade, e tutti iscaciati da fama e da ventura buona.","**Analysis:**

* The sentence is in the plural, indicating that the speaker is addressing multiple people.
* ""Noi iscaciati e dipartiti"" - ""We are grieved and departed""
* ""Per debito dela cittade"" - ""Because of the debt of the city""
* ""E tutti iscaciati da fama e da ventura buona"" - ""And all are grieved by fame and by good fortune""

**Key words:**

* iscaciati - grieved
* dipartiti - departed
* cittade - city
* fama - fame
* ventura - fortune


**Modern Italian translation:**

Noi siamo rattati e partiti a causa del debito della città. Tutti siamo rattati dalla fama e dalla buona fortuna.",5
Simintendi,1333,tosc.,pregaste gli dei per me; e' vostri preghieri valsono: e se voi domandate chi ebbe ventura di questa battaglia; io non fui vinto da colui.,"**Structure:**

* The sentence is an indirect address, where the speaker requests the gods' intervention.
* It consists of three clauses: a request, an explanation, and a declaration of independence.


**Key words:**

* pregaste: request
* dei: gods
* valsono: are worth
* domandate: ask
* ha: has
* ventura: fortune
* battaglia: battle


**Final version:**

Prega gli dei per me. I vostri preghieri valgono. Chi ha la fortuna di questa battaglia non è stato vinto da coloro.",5
Valerio Massimo (red. V1,1336,fior.,"una villa chiamata Vitermina, con ciò fosse cosa che piusori principi di scherani corressero per ventura a quel tempo a vederlo, Scipione, stimando che venissero per isforzarlo, allogò ne la casa","**Structure Analysis:**

* The sentence is an independent clause consisting of a noun phrase (una villa chiamata Vitermina) and a verb phrase (con ciò fosse cosa che piusori principi di scherani corressero per ventura a quel tempo a vederlo).
* The noun phrase is in the nominative case.
* The verb phrase is in the conditional mood.


**Key Words:**

* villa - house
* Vitermina - name of the villa
* scherani - scoundrels
* corressero - would run
* ventura - chance
* quel tempo - at that time

**Final Version:**

Una villa chiamata Vitermina, con ciò fosse cosa che più si divertivano principi di scherani correre per caso a quel tempo, Scipione, stimando che avrebbe ricevuto per la sua insolitudine.",5
Brunetto Latini,1260-61,fior.,contra lui e contra le sue sorelle  e contra il reame e contra l' alto pregio della sua ingenerazione e della sua familia,"**Analysis:**

* The sentence is composed of a series of adversative prepositions expressing opposition.
* Key words: contra (against), lui (him), sorelle (sisters), reame (realm), pregio (pride), ingenerazione (generation), famiglia (family).


**Translation:**

Contro di lui e contro le sue sorelle, contro il reame e contro l'alto orgoglio della sua generazione e della sua famiglia.",5
Fatti de' Romani (H+R),1313,fior.,"Allora che il navilio si fue impinto e messo in alto mare per andare diritto per mezo questo trapasso periglioso, l'aira divenne nuvolosa e pioveginosa","**Structure Analysis:**

* The sentence is an elaboration of the action taken by the subject ""il navilio"" (the ship).
* The main verb is ""si fue impinto"" (it went into the high seas).
* The subsequent action is ""metterlo in alto mare"" (to put it in the open sea).
* The reason for the action is ""per andare diritto per mezo questo trapasso periglioso"" (to go straight through this dangerous passage).
* The consequence of the action is ""l'aira divenne nuvolosa e pioveginosa"" (the air became cloudy and rainy).


**Key Words:**

* navilio - ship
* impinto - went into
* alto mare - open sea
* mezo - through
* periglioso - dangerous
*aira - air
* nuvolosa - cloudy
* pioveginosa - rainy


**Final Version:**

Quando il naveggio entrò nel mare aperto per attraversare un passaggio rischioso, l'aria divenne nuvolosa e pioveginosa.",5
Filippo da Santa Croce,1323,tosc.,"ne salìo in su l'argine del fosso, e in su lo steccato, se da alto si potessero difendere, o per alcuna maniera passare oltre e scampare.","**Analysis:**

* The sentence is composed of three phrases connected by coordinating conjunctions.
* The first phrase describes the speaker's ascent onto the bank of the ditch.
* The second phrase describes the potential ability to defend oneself from above.
* The third phrase describes the desire to pass the ditch and escape.

**Key words:**

* salìo - climbed
* su - on
* steccato - steep bank
* potessero - could
* difendere - defend
* scampare - escape


**Final version:**

Salì sulla sommità del argine del fosso, e sul suo ripiano, se si potesse difendersi o trovare un modo per passare oltre e fuggire.",5
Alberto della Piagentina,1330/32,fior.,"Ma l' occhio della intelligenza è più alto. Perciò che, passata la grandezza della universitade, quella medesima semplice forma vede nella sottil vista","**Structure:**

- The sentence is an inversion, with the predicate (the eye of intelligence is higher) coming before the subject (that simple form).
- The sentence employs a complex passive voice construction.


**Key words:**

- Occhio: eye
- Intelligenza: intelligence
- Universitade: greatness
- Forma: form
- Sottil: subtle


**Modern Italian translation:**

L'occhio dell'intelligenza è più alto di ogni grandezza della università. Questa semplice forma vede la sua sottile vista.",5
Brunetto Latini,1260-61,fior.,"Et se l' occhio è nobile membro del corpo dell' uomo, dunque la salutazione è nobile parte della pistola, c' altressì allumina tutta la lettera come l' occhio allumina l' uomo.","**Analysis:**

* The sentence is in the form of a conditional statement, with ""et se l' occhio è nobile membro del corpo dell' uomo"" as the hypothesis and ""dunque la salutazione è nobile parte della pistola, c' altressì allumina tutta la lettera come l' occhio allumina l' uomo"" as the conclusion.
* Key words: occhio (eye), nobile (noble), membro (member), salutazione (salutation), alterra (illuminate).


**Modern Italian:**

Se gli occhi sono organi nobili del corpo umano, la saluto è un tratto nobile della pistola, perché illumina la lettera come un occhio illumina la persona.",5
Bono Giamboni,1292,fior.,"Tarentini, i quali erano nati di quegli di Lacedemonia et facta da lloro nobile cittade de' Greci.","**Analysis:**

* The sentence is in the plural form, referring to the inhabitants of Tarentum.
* The sentence originates from the 13th century and exhibits archaic syntax and vocabulary.
* Key words: Tarentini ( inhabitants of Tarentum), Lacedemonia (a region in ancient Greece), nobile (noble), cittade (city).


**Translation:**

I Tarentini, nati di quei luoghi di Lacedemonia, facevano parte dei nobili centri urbani dei Greci.",5
Fatti de' Romani (H+R),1313,fior.,"Ulecois, ebe un uomo rico e nobile: Orgentore fue chiamato per nome.","**Structure Analysis:**

- The sentence is in the indicative mood.
- It consists of two clauses:
    - The first clause: ""Ulecois, ebe un uomo rico e nobile"" - ""Ulecois was a rich and noble man"".
    - The second clause: ""Orgentore fue chiamato per nome"" - ""Orgentore was called by name"".


**Key Words:**

- Ulecois: Proper name of a person
- rico: Rich
- nobile: Noble
- Orgentore: Proper name of a person


**Final Version:**

Ulecois era un uomo ricco e nobile. Orgentore fu chiamato con il suo nome.",5
Valerio Massimo (red. Va),1336,tosc.,"però che, sse nobile cosa e alta è abatte il nimico, ampoi nonn è meno laudabile sapere avere misiricordia","**Analysis:**

* The sentence is an inverted sentence structure, with the verb ""essere"" (to be) coming after the subject.
* Key words: nobile (noble), cosa (thing), alta (high), abatte (to overcome), nimico (enemy), laudabile (praiseworthy), misiricordia (moderation).

**Modern Italian:**

Tuttavia, se nobile cosa ed alta è abbattuta il nemico, non è meno lodabile sapere avere moderazione.",5
Bono Giamboni,1292,fior.,"Alexandri, ciò è il genero e 'l figliuolo, da Phausonia, gentile iovane di Macedonia, stando in uno luogo strecto sanza guardia, fue morto.","**Structure Analysis:**

* The sentence is in the indicative mood.
* It consists of four clauses connected by conjunctions.
* The sentence is relatively complex due to the presence of two participial phrases and a prepositional phrase.

**Key Words:**

* Alexandri: Alexander
* Phausonia: Phausonia
* gentile: young
* stando: being
* strecto: narrow
* sanza: without
* fue: was killed

**Final Version:**

Alexander, questo è il genero e il figlio, nato a Phausonia, giovane di Macedonia, che si trovava in un luogo stretto senza guardia, fu ucciso.",5
Grazia di Meo,1343,tosc.,"Alchuno è riccho e gentile, ma lamentasi che vorebbe avere altra moglie che quella ch'egli à.","**Analysis:**

* **Structure:** The sentence is in the indicative mood, with a subjective clause (""Alchuno è riccho e gentile"") and an objective clause (""lamentasi..."").
* **Key words:** Alchuno (a name), riccho (rich), gentile (kind), lamentasi (laments).

**Translation:**

Alchuno è ricco e gentile, ma lamenta che vorrebbe avere un'altra moglie di quella che ne ha.",5
Zanobi da Strada,1361,tosc.,"Pietro, essendogli mostrato in figura il populo Gentile, sì gli fu detto: ammazza, e mangia","**Structure Analysis:**

- The sentence consists of two independent clauses.
- The first clause: ""Pietro, essendogli mostrato in figura il populo Gentile"" - Subject (Pietro), auxiliary verb (essendogli), main verb (mostrare) with direct object (il populo Gentile).
- The second clause: "" sì gli fu detto: ammazza, e mangia"" - Modal verb (gli fu detto), direct object (ammazza), and conjunction (e) with another direct object (mangiando).

**Key Words:**

- Pietro: Name of the protagonist.
- Gentile: Foreigners (non-Christians).
- Mostra: To show.
- Ammazza: To kill.
- Mangiando: Eating.


**Final Version:**

Pietro, dopo avergli mostrato in figura il popolo Gentile, gli disse: ""Amazzateli e mangiateli.""",5
Declamazioni di Seneca,1392,tosc.,"pregollo che lo liberasse di quella obbligazione, in che egli l' aveva lasciato ubbligato. El gentile uomo assentì, e liberollo, e fecene carta.","**Analysis:**

- The sentence is in the indicative mood, with a request (pregollo) and a response (el gentile uomo assentì).
- Key words: pregollo (request), obbligazione (obligation), liberollo (freed), fecene carta (made a document).


**Translation:**

""Please release him from that obligation, which he had left him obligated. The gentle man agreed, freed him, and made a document.""",5
Giovanni da San Miniato,1415,tosc.,"L'oro verrà dall'Aquilone. Che figuriamo noi per l'Aquilone, se non il populo Gentile congelato dal freddo del peccato, il qual populo tenne sotto il giogo della sua tirannia","**Structure Analysis:**

* The sentence is complex, consisting of five independent clauses connected by conjunctions.
* The main clause is ""L'oro verrà dall'Aquilone"", which states that gold will come from Aquilone.
* The remaining clauses provide context and explanation regarding the origin of the gold.

**Key Words:**

* Aquilone: a mountain in Tuscany known for its gold deposits.
* Gentile: a people or nation.
* Freddo: cold.
* Piacere: punishment.


**Final Version:**

L'oro proviene dall'Aquilone. Che figureamo noi verso l'Aquilone, se non il popolo Gentile congelato dal freddo della sua tirannia, che ha sotto il suo giogo.",5
Prima catilinaria volg. (red. A),1294,fior.,"sia in mezzo tra me e te: con noi non puo' tu già più lungamente dimorare, ch'io non lo sofferrò e non lo lascerò.","**Analysis:**

* The sentence is in the middle voice, with the subject receiving the action.
* Key words: sia, mezzo, tra, lungamente, sofferrò, lascerò.


**Translation:**

Sia tra me e te: non puoi più dimorare con noi, perché non lo soffermerò e non lo lascerò.",5
