Author,Date,Region,Sentence,translation,score
Brunetto Latini,1260-61,fior.,Verbigrazia: Mercatanti fiorentini passavano in nave per andare oltramare.,"**Analysis:**

* The sentence is in the archaic Tuscan dialect of the 13th century.
* It consists of two independent clauses: ""Verbigrazia"" (exclamation) and ""Mercatanti fiorentini passavano in nave per andare oltramare"" (merchants from Florence were passing by boat to go overseas).


**Key words:**

* Verbigrazia: Expresses awe or astonishment.
* Mercatanti fiorentini: Merchants from Florence.
* Passavano: Were passing.
* Nave: Boat.
* Oltramare: Overseas.

**Translated sentence:**

Mercanti di Firenze passavano in nave per andare oltremare.",4
Bono Giamboni,1292,fior.,"Quando averai nel cavaliere i detti segni veduti non andare a grandezza caendo, perchè nelle battaglie sono più utili i forti che i grandi.","**Structure:**

The sentence is in the indicative mood, present tense, and follows a subject-verb-complement structure.

**Key words:**

- quando: when
- averai: you will have
- nel cavaliere: in the horse
- i detti segni: the proper signs
- veduti: seen
- non andare: not go
- grandezza: greatness
- caendo: falling
- perché: because
- nelle battaglie: in battles
- più utili: more useful

**Final version:**

Quando avrai nel cavallo i segni opportuni, non li lasci andare di grandezza, perché nei combatti è più utile avere forze potenti che dimensioni eccessivi.",4
Bono Giamboni,1292,fior.,"e, cosa che anche è più grave, cioè essere preso, o vero fuggire, e suo Comune lasciare vincere.","Inoltre, cosa che è più grave è essere preso o fuggire e lasciare vincere il Comune.",4
Filippo da Santa Croce,1323,tosc.,"Sappiate veramente, che se noi non ci fossimo sì affrettati del fuggire, noi saremmo tutti morti.","Certainly you know that if we had not hurried to escape, we would all be dead.",5
Deca quarta,1346,fior.,"Tarco cretense che in aiuto era alli nimici avrebbe potuto fuggire, ma la vergogna d'abbandonare li nobilissimi cavalieri della gente achea poco avanti da lui","Un uomo arrogante che aveva bisogno d'aiuto dai nemici avrebbe potuto fuggire, ma la vergogna di abbandonare i suoi cavalieri nobili gli era poco avanzata.",3
Brunetto Latini,1260-61,fior.,"e l' acconciamento a fare grandissime cose, cioè a ttenere pace et amare Idio e 'l proximo, a ffare cittadi, castella e magioni","**Analysis:**

* The sentence is in the indicative mood.
* It consists of a main clause and a participial clause.
* The main clause has a transitive verb (""fare"").
* The participial clause describes the main clause.

**Key words:**

* acconciamento (achievement, effort)
* grandissime cose (great things)
* ttenere pace (to keep peace)
* amare Idio (to love your neighbor)
* proximo (neighbor)
* ffare cittadi, castella e magioni (to make cities, castles and houses)

**Final version:**

L'acconciamento di fare grandi cose è mantener la pace, amare i prossimi e creare città, castelli e case.",5
Giovanni da San Miniato,1415,tosc.,colui che ancora non sa amare il prossimo come sé medesimo già cominci a temere i giudicii di Dio. ,"**Structure:**

- The sentence is in the indicative mood.
- The subject is ""colui che ancora non sa amare il prossimo come sé stesse"" (those who still do not know how to love their neighbor as themselves).
- The predicate is ""già cominci a temere i giudicii di Dio"" (already begin to fear the judgments of God).


**Key words:**

- amare (love)
- prossimo (neighbor)
- temere (fear)
- giudicii (judgments)

**Final version:**

Chi ancora non sa amare il prossimo come se stesso inizia ad avere paura dei giudici di Dio.",4
Arte Am. Ovid. (B),1310/13,fior.,"L'ucello, poi che hae impaniate le ali, non fugge salvamente, né llo porco salvatico esce bene delle reti ove cade.","**Analysis:**

* The sentence is in the active voice.
* It consists of four clauses connected by conjunctions.
* The sentence uses archaic vocabulary and syntax.


**Key words:**

* Ucello: bird
* Impaniate: covered (wings)
* Fugge: flies
* Salvamente: without hesitation
* Esce: escapes
* Reti: nets


**Modern Italian translation:**

Quando il uccello ha coperte le ali, non fugge di nuovo, né un cinghiale selvatico riesce a fuggire dalle reti quando cade.",4
Cavalca,1308,tosc.,"Io gli apersi, e quelli fuggitte. E che bisogno è, che lo cuore tuo stia chiuso al tuo sposo Cristo?","**Sentence Analysis:**

* **Structure:** The sentence is an imperative mood statement with an opening clause expressing action (Io gli apersi) and a closing clause expressing a condition (e che bisogno è...).
* **Key Words:** apersi (opened), fuggitte (fled), bisogno (need), Cristo (Christ).


**Translated Sentence:**

""Open your heart, and those who fled will return. What need is there for your heart to be closed to your Spouse Christ?""",4
Prima catilinaria volg. (red. A),1294,fior.,"E dunque, da che queste cose son così, Catellina, e tu non puoi buonamente qui dimorare, dubiti tu d'andartene in alcuna terra ed usare questa vita fuggendo per li diserti","Pertanto, visto che tali cose sono così, Catellina, tu non puoi dimorare di buon modo qui. Dubiti di andarti in qualsiasi terra e usare la vita fuggendo dai deserti.",4
Chiose a Valerio Massimo (D - L. I-V),1346,tosc.,"Questi due, volendo contra la voglia del senato dimorare ne l'ufficio del tribunato, furono morti da la plebe, incitandola i padri coscritti.","I due si opposero al senato dimorando nel tribunato e furono uccisi dalla plebe, inducendo la collera dei padri.",4
Bono Giamboni,1292,fior.,"i giovani, a cui il difendimento delle provincie, e la ventura di tutta la battaglia si commette","I giovani, ai quali è affidato la difesa delle provincie e la fortuna di tutta la battaglia,

**Translated sentence:**
I giovani sono responsabili della difesa delle province e della fortuna della battaglia.",4
Bono Giamboni,1292,fior.,"da' monti de' Romani si feciero nuovi nemici; contra i quali è conbactuto cum diversa ventura: perké nela primaia battaglia, essendo consolo Valerio, MMMD ne moriro de' Romani;","Da un gruppo di Romani nuovi nemici si sono formati; contro i quali è in una posizione precaria con diverse sfide: nella prima battaglia, grazie a Valerio, ne resteranno solo mille e trecento dei Romani.",4
Fatti de' Romani (H+R),1313,fior.,"noi iscaciati e dipartiti per debito dela cittade, e tutti iscaciati da fama e da ventura buona.","**Structure:**

* The sentence is in the first person plural (noi) and past tense.
* It consists of four independent clauses connected by e (and).
* Each clause expresses a negative emotion or consequence.


**Key words:**

* iscaciati (tired, dejected)
* dipartiti (departed)
* debito (duty)
* cittade (city)
* fama (fame)
* ventura (fortune)

**Translated sentence:**

Noi erano stanchi e partiti di dovere alla città, e tutti erano stanchi di fama e di buona fortuna.",4
Simintendi,1333,tosc.,pregaste gli dei per me; e' vostri preghieri valsono: e se voi domandate chi ebbe ventura di questa battaglia; io non fui vinto da colui.,"Prego i dei per me; i vostri preghieri valgono: e se voi domandate chi ha la fortuna di questa battaglia, non fui vinto da coloro.",5
Valerio Massimo (red. V1,1336,fior.,"una villa chiamata Vitermina, con ciò fosse cosa che piusori principi di scherani corressero per ventura a quel tempo a vederlo, Scipione, stimando che venissero per isforzarlo, allogò ne la casa","Una villa chiamata Vitermina, e che fosse cosa che più divertiva principi di scherani correnti per avventura a quel tempo a vederlo, Scipione, stimando che venissero per isforzarlo, allocò nella casa.",5
Brunetto Latini,1260-61,fior.,contra lui e contra le sue sorelle  e contra il reame e contra l' alto pregio della sua ingenerazione e della sua familia,"Against him, against his sisters, against the realm, and against the high esteem of his lineage and his family.",5
Fatti de' Romani (H+R),1313,fior.,"Allora che il navilio si fue impinto e messo in alto mare per andare diritto per mezo questo trapasso periglioso, l'aira divenne nuvolosa e pioveginosa","Quando la nave si era arenata e aveva messo in alto mare per navigare di retto, il cielo divenne nuvoloso e pioveginoso.",5
Filippo da Santa Croce,1323,tosc.,"ne salìo in su l'argine del fosso, e in su lo steccato, se da alto si potessero difendere, o per alcuna maniera passare oltre e scampare.","Non usci nel foso e sul suo bordo, se non potessi difendersi da sopra o trovare un modo di passare e fuggire.",4
Alberto della Piagentina,1330/32,fior.,"Ma l' occhio della intelligenza è più alto. Perciò che, passata la grandezza della universitade, quella medesima semplice forma vede nella sottil vista","L'occhio dell'intelligenza è più alto di ogni altra cosa. Ciò che è passato la grandezza dell'università, la stessa forma semplice la vede nella vista sottile.",3
Brunetto Latini,1260-61,fior.,"Et se l' occhio è nobile membro del corpo dell' uomo, dunque la salutazione è nobile parte della pistola, c' altressì allumina tutta la lettera come l' occhio allumina l' uomo.","Se gli occhi sono organi nobili del corpo umano, la saluti è una parte nobile della pistola, poiché illumina tutto come gli occhi illumina il uomo.",4
Bono Giamboni,1292,fior.,"Tarentini, i quali erano nati di quegli di Lacedemonia et facta da lloro nobile cittade de' Greci.",I Tarentini erano nati di Lacedemonia e facevano parte delle nobili città greche.,4
Fatti de' Romani (H+R),1313,fior.,"Ulecois, ebe un uomo rico e nobile: Orgentore fue chiamato per nome.","Ulecois era un uomo ricco e nobile: Orgentore era chiamato da lui per nome.

**Analysis:**

* **Structure:** The sentence is in the indicative mood, with a subject (Ulecois), an adjective (rico e nobile), and a predicate (Orgentore fue chiamato per nome).
* **Key words:** Ulecois (name of a person), ricco e nobile (rich and noble), Orgentore (name of a person)


**Final version:**

Ulecois era un uomo ricco e nobile: Orgentore era chiamato da lui.",5
Valerio Massimo (red. Va),1336,tosc.,"però che, sse nobile cosa e alta è abatte il nimico, ampoi nonn è meno laudabile sapere avere misiricordia","Tuttavia, se nobile cose e alte sono abbattute il nemico, non è meno lodevole sapere avere misericordia.",5
Bono Giamboni,1292,fior.,"Alexandri, ciò è il genero e 'l figliuolo, da Phausonia, gentile iovane di Macedonia, stando in uno luogo strecto sanza guardia, fue morto.","Alexandri, questo è il genero e il figlio, da Phausonia, gentiluomo giovane di Macedonia, mentre si trovava in un luogo stretto senza protezione, fu ucciso.",5
Grazia di Meo,1343,tosc.,"Alchuno è riccho e gentile, ma lamentasi che vorebbe avere altra moglie che quella ch'egli à.","Alchuno è ricco e gentile, ma si lamentò che vorrebbe avere un'altra moglie oltre a quella che ha.",4
Zanobi da Strada,1361,tosc.,"Pietro, essendogli mostrato in figura il populo Gentile, sì gli fu detto: ammazza, e mangia","**Sentence Structure Analysis:**

- The sentence is a direct command, consisting of two clauses.
- The first clause is a verb phrase ""ammazza"", meaning ""kill"".
- The second clause is a verb phrase ""mangia"", meaning ""eat"".


**Key Words:**

- Pietro: The subject of the sentence.
- Gentile: The target of the command.
- Ammazza: To kill.
- Mangia: To eat.


**Final Version:**

Pietro, viste la figura del popolo Gentile, gli disse: uccidi e mangia.",5
Declamazioni di Seneca,1392,tosc.,"pregollo che lo liberasse di quella obbligazione, in che egli l' aveva lasciato ubbligato. El gentile uomo assentì, e liberollo, e fecene carta.","Please request that he be released from that obligation, as he had left it obligated. The good man consented, and he was released, and they made a record.",3
Giovanni da San Miniato,1415,tosc.,"L'oro verrà dall'Aquilone. Che figuriamo noi per l'Aquilone, se non il populo Gentile congelato dal freddo del peccato, il qual populo tenne sotto il giogo della sua tirannia","L'oro proviene dall'Aquila. Come comportano noi verso l'Aquila, se non il popolo Gentile congelato dalla fredda del peccato, che mantiene sotto il suo giogo la sua tirannia.",3
Prima catilinaria volg. (red. A),1294,fior.,"sia in mezzo tra me e te: con noi non puo' tu già più lungamente dimorare, ch'io non lo sofferrò e non lo lascerò.","**Structure Analysis:**

- The sentence is an indicative sentence with a complex structure.
- The subject is ""tu"" (you).
- The main verb is ""dimorare"" (to stay).
- The sentence has two objects: ""me"" (me) and ""te"" (you).

**Key Words:**

- ""lungamente"" (for a long time)
- ""non lo sofferrò"" (I will not suffer it)
- ""non lo lascerò"" (I will not leave it)

**Final Version:**

Tu non puoi più rimanere tra me e te, perché non lo sopporterò e non lo lascerò mai.",5
